lecture_id,classroom_id,day,starttime,endtime
11249,1024028,2,1500,1700
11250,1024028,1,1300,1400
11250,1024028,3,1300,1500
11251,1024027,3,1400,1600
11251,1024027,5,900,1000
11252,1024026,2,1400,1600
11252,1024026,5,1300,1400
11253,1024029,1,1500,1700
11253,1024029,3,1700,1800
11254,1024027,4,900,1000
11254,1024027,4,1500,1700
11256,1025006,2,1300,1400
11256,1025006,4,1000,1200
11257,1025006,1,1500,1630
11257,1025006,3,1030,1200
11259,1025007,1,1600,1800
11259,1025007,4,1000,1200
11260,1025006,4,1300,1500
11260,1025009,5,1600,1800
11261,1025009,2,1000,1200
11261,1025008,2,1400,1600
11262,1025009,2,1000,1200
11262,1025008,2,1600,1800
11263,1025007,3,1000,1200
11263,1025007,3,1500,1700
11264,1025009,5,1000,1200
11264,1025007,5,1300,1500
11265,1025008,1,900,1100
11265,1025006,1,1300,1500
11266,1025008,1,1100,1300
11266,1025006,1,1300,1500
11267,1025006,3,1330,1500
11267,1025009,4,1630,1800
11269,1025009,1,1000,1200
11269,1025009,1,1400,1600
11270,1025007,4,1600,1800
11270,1025009,5,1400,1600
11271,1025007,2,1400,1600
11271,1025007,2,1600,1800
11272,1025007,2,1400,1600
11272,1025007,2,1800,2000
11273,1025009,3,1000,1200
11273,1025008,3,1300,1500
11274,1025009,3,1000,1200
11274,1025008,3,1600,1800
11275,1025007,2,1000,1200
11275,1025009,2,1600,1800
11276,1025007,2,1000,1200
11276,1025009,2,1800,2000
11277,1025007,3,1330,1500
11277,1025007,5,1630,1800
11278,1025009,4,1000,1200
11278,1025007,4,1400,1600
11280,1025017,1,1100,1200
11280,1025017,2,1000,1200
11282,1025017,1,900,1100
11282,1025017,4,1400,1500
11284,1025017,1,1600,1800
11284,1025017,3,1100,1200
11285,1025020,4,1400,1600
11286,1025020,4,1600,1800
11287,1025017,2,1400,1600
11287,1025017,3,1000,1100
11288,1025022,3,1400,1600
11289,1025022,3,1600,1800
11291,1025021,4,1000,1200
11291,1025019,5,1400,1600
11292,1025018,1,1400,1600
11292,1025009,2,1400,1600
11293,1025009,2,1400,1600
11293,1025018,2,1600,1800
11294,1025021,3,1100,1200
11294,1025021,3,1600,1800
11295,1025021,3,1400,1600
11295,1025022,4,1400,1600
11296,1025021,1,1000,1200
11296,1025020,2,1000,1200
11299,1025021,2,1400,1600
11299,1025017,3,1300,1500
11300,1025021,1,1600,1800
11300,1025017,4,1100,1200
11302,1025021,4,1400,1600
11302,1025021,5,1400,1600
11303,1025017,2,1600,1800
11303,1025017,5,1000,1200
11305,1002022,2,1300,1500
11305,1002022,4,1500,1600
11306,1002022,3,1500,1600
11306,1002022,4,1300,1500
11307,1002022,1,1400,1600
11307,1002007,3,1400,1500
11308,1002022,1,1000,1100
11308,1002007,3,1000,1200
11309,1002021,1,1300,1400
11309,1002021,3,1600,1800
11310,1012016,1,1300,1400
11310,1012016,3,1000,1200
11311,1016002,2,1600,1800
11311,1016002,4,1700,1800
11312,1002021,1,1400,1500
11312,1002021,3,1400,1600
11313,1002021,1,1700,1800
11313,1002021,4,1400,1600
11315,1002021,2,1400,1500
11316,1002021,2,1500,1600
11316,1002022,3,1600,1800
11317,1002016,2,1000,1200
11317,1002007,3,1300,1400
11318,1002016,2,1300,1400
11318,1002016,4,1000,1200
11319,1002016,3,1000,1200
11319,1002007,4,1300,1400
11320,1002022,1,1600,1700
11320,1002021,4,1600,1800
11321,1002014,3,1400,1600
11321,1002014,4,1000,1100
11322,1002007,2,1000,1200
11322,1002007,4,1400,1500
11323,1002007,2,1300,1400
11323,1002007,4,1000,1200
11324,1002022,1,1700,1800
11324,1002022,2,1600,1800
11326,1002021,2,1000,1200
11326,1002021,4,1300,1400
11327,1002021,2,1300,1400
11327,1002022,4,1000,1200
11328,1002010,2,1400,1500
11328,1002022,3,1000,1200
11329,1002010,1,1000,1100
11329,1002022,2,1000,1200
11330,1002010,1,1100,1200
11330,1002007,2,1400,1600
11331,1002022,2,1500,1600
11331,1002022,3,1300,1500
11334,1002021,1,1030,1200
11334,1002021,4,1030,1200
11335,1002021,1,1500,1630
11335,1002007,4,1500,1630
11336,1002022,1,1100,1200
11336,1002021,3,1000,1200
11337,1002013,2,1100,1200
11337,1002013,5,1000,1200
11338,1002013,2,900,1100
11338,1002013,3,900,1000
11341,1002008,1,1100,1200
11341,1002008,3,1000,1200
11342,1002013,2,1300,1400
11343,1002002,4,1100,1200
11343,1002002,5,1300,1500
11344,1002002,2,1600,1700
11344,1002002,4,1300,1500
11345,1002008,3,1700,1800
11345,1002008,5,1000,1200
11346,1002010,1,1400,1600
11346,1002010,3,1700,1800
11347,1002010,1,1700,1800
11347,1002010,3,1400,1600
11348,1002013,1,1000,1200
11348,1002013,3,1300,1400
11349,1002013,1,1300,1400
11349,1002013,3,1000,1200
11350,1016002,2,1400,1600
11350,1016002,4,1600,1700
11351,1002008,2,1000,1200
11351,1002008,4,1000,1100
11353,1002025,4,1700,1800
11353,1002025,5,1500,1700
11354,1002010,2,1000,1200
11354,1002010,3,1300,1400
11355,1002010,2,1300,1400
11355,1002010,3,1000,1200
11356,1002025,1,1400,1600
11356,1002025,4,1100,1200
11357,1002008,1,1400,1600
11357,1002008,3,1400,1500
11358,1002025,4,1300,1400
11358,1002025,5,1300,1500
11359,1002010,2,1500,1600
11359,1002010,4,1400,1600
11360,1002002,3,1500,1700
11360,1002002,4,1000,1100
11362,1002013,1,1400,1600
11362,1002013,1,1600,1700
11363,1002008,2,1700,1800
11363,1002008,4,1300,1500
11364,1002025,4,1500,1700
11364,1002025,5,1700,1800
11365,1002008,2,1300,1500
11365,1002008,5,1600,1700
11367,1002009,1,1500,1600
11367,1002003,2,1600,1800
11368,1002026,1,1500,1600
11368,1002018,2,1600,1800
11369,1002004,1,1200,1300
11369,1002019,2,1600,1800
11371,1002011,1,1300,1500
11371,1002011,3,1400,1500
11372,1002006,1,1300,1400
11372,1002006,3,1300,1500
11373,1002011,1,1000,1200
11373,1002011,2,1300,1400
11374,1003024,3,1630,1800
11374,1003024,5,1030,1200
11375,1002017,2,1000,1200
11375,1002017,3,1400,1500
11376,1002026,2,1100,1200
11376,1002009,3,1000,1200
11377,1002026,2,1000,1100
11377,1002009,3,1400,1600
11379,1002001,2,1000,1100
11379,1002001,4,1000,1200
11380,1002001,2,1100,1200
11380,1002001,4,1400,1600
11381,1002002,1,1000,1200
11381,1002002,2,1300,1400
11382,1002007,1,900,1100
11382,1002007,3,900,1000
11383,1002005,2,900,1100
11383,1002005,4,900,1000
11384,1002005,2,1100,1200
11384,1002005,4,1000,1200
11385,1002006,2,1500,1630
11385,1002006,4,1500,1630
11386,1002006,2,1630,1800
11386,1002006,4,1630,1800
11387,1002026,1,1100,1200
11387,1002026,2,1400,1600
11388,1002017,4,1400,1600
11388,1002017,5,1000,1100
11389,1002017,4,1600,1700
11389,1002017,5,1100,1300
11390,1002005,1,1300,1500
11390,1002005,3,1500,1600
11391,1002005,1,1500,1600
11391,1002005,3,1300,1500
11392,1002023,2,1000,1200
11392,1002013,3,1400,1500
11393,1002009,2,1000,1200
11393,1002009,4,1000,1100
11394,1002009,2,1400,1600
11394,1002009,4,1100,1200
11395,1002001,3,1000,1200
11395,1002001,5,1600,1700
11396,1002001,3,1300,1500
11396,1002001,5,1700,1800
11397,1002004,4,1600,1800
11397,1002004,5,900,1000
11398,1002004,4,1500,1600
11398,1002004,5,1000,1200
11399,1002002,1,1500,1700
11399,1002002,2,1100,1200
11400,1002002,2,900,1100
11400,1002002,3,1000,1100
11401,1002002,2,1400,1600
11401,1002002,3,900,1000
11402,1002016,3,1300,1400
11402,1002016,4,1300,1500
11403,1002012,1,1400,1500
11403,1002025,3,1000,1200
11404,1002011,1,1500,1600
11404,1002004,3,1000,1200
11405,1002006,2,1000,1200
11405,1002006,4,1100,1200
11406,1002006,1,1400,1500
11406,1002006,3,1000,1200
11407,1002026,2,1600,1800
11407,1002026,4,1500,1600
11408,1002005,2,1200,1400
11408,1002005,5,1300,1400
11409,1002004,1,1700,1800
11409,1002024,2,1400,1600
11410,1002025,1,1200,1400
11410,1002017,3,1000,1100
11411,1002017,1,1600,1700
11411,1002013,5,1400,1600
11412,1002023,1,1000,1200
11412,1002023,3,1000,1100
11413,1002024,2,1000,1200
11413,1002016,3,1400,1500
11414,1002024,3,1000,1200
11414,1002024,4,1100,1200
11415,1002007,1,1500,1800
11416,1002006,1,1500,1700
11416,1002006,3,1500,1600
11417,1002004,1,1400,1500
11417,1002004,3,1400,1600
11418,1002001,1,1300,1400
11418,1002001,2,1500,1700
11419,1002001,2,1300,1500
11419,1002005,3,1100,1200
11420,1002016,2,1400,1600
11420,1002016,3,1500,1600
11421,1002003,1,1700,1800
11421,1002003,3,1500,1700
11422,1002013,2,1400,1500
11422,1002015,3,1000,1200
11423,1002004,2,1400,1600
11423,1002004,4,900,1000
11424,1002004,2,1600,1800
11424,1002004,4,1000,1100
11425,1002005,3,1000,1100
11425,1002013,4,1000,1200
11426,1002004,2,1000,1200
11426,1002004,4,1100,1200
11428,1002024,1,1000,1200
11429,1002025,2,1400,1600
11429,1002024,3,1400,1500
11430,1002001,1,1400,1600
11430,1002006,2,1400,1500
11431,1002012,1,1500,1600
11431,1002012,2,1600,1800
11432,1002016,1,1000,1200
11432,1002016,2,900,1000
11433,1002012,2,1100,1200
11433,1002012,3,900,1100
11434,1002002,1,1300,1500
11434,1002002,3,1100,1200
11435,1002023,1,1500,1700
11435,1002023,3,1300,1400
11436,1002024,3,1500,1800
11437,1002011,4,900,1200
11438,1002004,1,1500,1700
11438,1002004,2,1300,1400
11439,1002026,3,1000,1200
11439,1002026,4,1400,1500
11440,1002026,3,1400,1500
11440,1002026,4,1000,1200
11441,1002024,4,900,1000
11441,1002024,5,1000,1200
11442,1002017,3,1500,1600
11442,1002017,4,1000,1200
11443,1002005,2,1400,1500
11443,1002005,4,1400,1600
11444,1002005,2,1500,1700
11444,1002005,4,1600,1700
11445,1002011,4,1500,1800
11446,1002011,4,1400,1500
11446,1002011,5,1400,1600
11447,1002006,2,1300,1400
11447,1002006,3,1600,1800
11449,1002024,1,1400,1600
11450,1002005,1,1000,1200
11450,1002008,2,1500,1600
11451,1002011,2,1000,1200
11451,1002011,3,1000,1100
11452,1002011,2,1400,1600
11452,1002011,3,1100,1200
11453,1002012,2,900,1100
11453,1002012,4,1000,1100
11454,1002001,1,1000,1200
11454,1002020,2,1000,1100
11455,1002009,1,1300,1500
11455,1002001,2,900,1000
11456,1002024,4,1000,1100
11456,1002024,5,1400,1600
11457,1002025,2,1000,1200
11457,1002012,3,1400,1500
11458,1002012,2,1400,1600
11458,1002012,3,1500,1600
11459,1002003,1,1400,1700
11460,1002011,3,1500,1800
11462,1004033,2,1400,1500
11462,1004030,4,1000,1200
11463,1004031,2,1400,1500
11463,1004031,4,1000,1200
11464,1004038,5,1200,1300
11464,1004038,5,1300,1500
11465,1004038,5,1500,1600
11465,1004038,5,1600,1800
11466,1004033,2,1300,1400
11467,1004033,3,1200,1300
11467,1004028,4,1100,1300
11468,1004028,3,1500,1600
11468,1004028,4,1400,1600
11469,1004033,2,1500,1600
11469,1004033,4,1600,1800
11470,1004031,2,1500,1600
11470,1004028,4,1600,1800
11471,1004033,1,900,1000
11471,1004033,4,900,1100
11473,1004028,2,1200,1300
11473,1004028,3,1600,1800
11474,1004028,2,1300,1400
11474,1004028,3,1800,2000
11475,1004033,1,1000,1200
11475,1004029,3,1000,1200
11476,1004033,1,1300,1500
11476,1004029,3,1300,1500
11477,1004033,2,1600,1800
11477,1004029,4,1100,1300
11478,1004033,2,1800,2000
11478,1004029,4,1400,1600
11479,1004038,1,1000,1200
11479,1004032,3,1000,1200
11481,1004028,1,1300,1500
11481,1004028,3,1000,1100
11482,1004028,1,1600,1800
11482,1004028,3,1100,1200
11483,1004030,2,1400,1600
11483,1004033,4,1300,1400
11484,1004028,2,1400,1600
11484,1004028,4,1300,1400
11485,1004033,3,1400,1600
11485,1004028,4,1000,1100
11486,1004030,2,1300,1400
11486,1004033,4,1400,1600
11487,1004028,1,1100,1300
11487,1004028,3,1200,1300
11489,1004030,3,1600,1800
11489,1004033,4,1100,1200
11490,1004028,2,900,1100
11490,1004033,3,1300,1400
11491,1004038,2,1600,1800
11491,1004032,2,1900,2100
11492,1004029,1,1800,2100
11492,1004029,4,1600,1900
11493,1004032,1,1800,2100
11493,1004032,4,1600,1900
11495,1004031,3,1100,1200
11495,1004031,4,1400,1600
11498,1004030,2,900,1100
11498,1004030,3,1300,1400
11499,1004033,3,1600,1900
11500,1004029,3,1900,2200
11500,1004029,4,1900,2200
11501,1005003,1,1500,1630
11501,1005003,3,1500,1630
11503,1005002,1,1030,1200
11503,1005002,3,1030,1200
11504,1005003,1,1330,1500
11504,1005003,2,1330,1500
11505,1005002,5,1300,1500
11505,1005002,5,1500,1700
11506,1005001,4,900,1000
11506,1005003,5,1000,1200
11507,1005003,1,1630,1800
11507,1005003,3,1630,1800
11509,1005003,1,1100,1200
11509,1005003,2,1100,1200
11509,1005003,3,1100,1200
11510,1005001,2,1330,1500
11510,1005001,3,1330,1500
11511,1005003,2,1630,1800
11511,1005003,4,1030,1200
11512,1005003,5,1300,1500
11512,1005003,5,1500,1700
11514,1005003,1,1000,1100
11514,1005003,2,1000,1100
11514,1005003,3,1000,1100
11515,1005003,2,1500,1630
11515,1005003,4,1330,1500
11516,1005001,1,1300,1500
11516,1005001,1,1500,1700
11517,1005001,1,1030,1200
11517,1005001,3,1030,1200
11518,1005001,2,1000,1200
11518,1005001,3,900,1000
11521,1003014,1,1500,1630
11521,1003014,3,1330,1500
11522,1003014,1,1030,1200
11522,1003014,3,900,1030
11523,1003014,1,1630,1800
11523,1003014,3,1030,1200
11525,1003014,1,1330,1500
11525,1003014,2,900,1030
11526,1003014,2,1030,1200
11526,1003014,4,1030,1200
11527,1003014,2,1330,1500
11527,1003014,4,1330,1500
11528,1003023,1,1030,1200
11528,1003023,2,1030,1200
11529,1003014,2,1630,1800
11529,1003014,3,1500,1630
11530,1003023,1,900,1030
11530,1003023,2,900,1030
11531,1003023,3,900,1100
11531,1003023,3,1100,1300
11532,1003023,2,1330,1500
11532,1003023,4,1330,1500
11534,1003023,1,1330,1500
11534,1003023,4,1030,1200
11536,1003003,2,1030,1200
11536,1003003,4,1030,1200
11537,1003014,1,900,1030
11537,1003023,3,1500,1630
11538,1003023,1,1500,1630
11538,1003023,3,1330,1500
11540,1003023,1,1630,1800
11540,1003023,3,1630,1800
11541,1006007,2,900,1100
11541,1006007,3,1100,1200
11542,1006007,1,1300,1500
11542,1006007,4,1400,1500
11543,1006007,1,1000,1100
11543,1006007,4,1000,1200
11544,1006007,1,1600,1700
11544,1006007,3,1600,1800
11545,1006007,1,1500,1600
11545,1006007,3,1400,1600
11547,1006007,1,1100,1200
11547,1006007,3,900,1100
11548,1007004,2,1200,1800
11549,1006008,1,900,1000
11549,1006008,3,1300,1500
11550,1006009,2,1500,1600
11550,1006009,4,900,1100
11551,1006009,2,1600,1800
11551,1006009,4,1400,1500
11553,1006009,2,900,1100
11553,1006009,4,1300,1400
11554,1006009,1,1000,1200
11554,1006009,3,1000,1100
11555,1006009,1,1300,1900
11556,1006004,1,1900,2200
11557,1006008,1,1700,1800
11557,1006008,3,1000,1200
11559,1006009,4,1600,1800
11559,1006009,5,1300,1400
11560,1007003,5,900,1030
11560,1007003,5,900,1200
11560,1007003,5,1030,1200
11561,1004025,3,1900,2100
11561,1004025,5,1900,2000
11562,1004001,1,1400,1500
11562,1004001,1,1500,1900
11562,1004001,4,1400,1500
11562,1004001,4,1500,1900
11563,1004002,1,1400,1500
11563,1004002,1,1500,1900
11563,1004002,4,1400,1500
11563,1004002,4,1500,1900
11564,1004003,1,1400,1500
11564,1004003,1,1500,1900
11564,1004003,4,1400,1500
11564,1004003,4,1500,1900
11566,1004025,2,1600,1700
11566,1004025,4,900,1100
11567,1004025,2,1400,1600
11567,1004024,3,1300,1400
11568,1004045,1,1400,1500
11568,1004045,1,1500,1900
11568,1004045,4,1400,1500
11568,1004045,4,1500,1900
11569,1004046,1,1400,1500
11569,1004046,1,1500,1900
11569,1004046,4,1400,1500
11569,1004046,4,1500,1900
11570,1004047,1,1400,1500
11570,1004047,1,1500,1900
11570,1004047,4,1400,1500
11570,1004047,4,1500,1900
11571,1004004,3,900,1300
11571,1004004,4,1900,2100
11573,1004025,1,900,1100
11573,1004024,5,1100,1200
11574,1004024,1,1100,1200
11574,1004025,3,900,1100
11575,1004042,1,1400,1500
11575,1004042,1,1500,1900
11575,1004042,4,1400,1500
11575,1004042,4,1500,1900
11576,1004043,1,1400,1500
11576,1004043,1,1500,1900
11576,1004043,4,1400,1500
11576,1004043,4,1500,1900
11577,1004044,1,1400,1500
11577,1004044,1,1500,1900
11577,1004044,4,1400,1500
11577,1004044,4,1500,1900
11578,1004024,2,1900,2000
11578,1004024,5,900,1100
11580,1004039,1,1400,1700
11580,1004039,1,1700,1900
11580,1004039,4,1400,1900
11581,1004040,1,1400,1700
11581,1004040,1,1700,1900
11581,1004040,4,1400,1500
11581,1004040,4,1500,1900
11582,1004041,1,1400,1900
11582,1004041,4,1400,1500
11582,1004041,4,1500,1800
11582,1004041,4,1800,1900
11583,1004025,1,2000,2100
11583,1004024,3,1400,1600
11584,1004024,1,1900,2000
11584,1004025,5,900,1100
11585,1004025,2,900,1100
11585,1004025,5,2000,2100
11587,1004023,2,900,1400
11587,1004023,4,900,1200
11587,1004023,4,1200,1400
11588,1004027,2,900,1100
11588,1004027,2,1100,1400
11588,1004027,4,900,1400
11589,1004026,2,900,1100
11589,1004026,2,1100,1400
11589,1004026,4,900,1400
11590,1004024,3,1900,2000
11590,1004025,5,1400,1600
11591,1004024,2,1600,1700
11591,1004025,3,1400,1600
11592,1004024,2,1400,1600
11592,1004025,3,1600,1700
11594,1004012,1,1030,1200
11594,1004012,4,1330,1500
11595,1004011,1,1700,1900
11595,1004011,5,900,1300
11596,1004012,1,1700,1900
11596,1004012,5,900,1300
11597,1004010,1,1700,1900
11597,1004010,5,900,1300
11599,1004009,2,1100,1300
11599,1004009,4,1400,1600
11600,1004011,3,1500,1800
11600,1004012,4,1500,1800
11601,1004012,1,900,1030
11601,1004012,4,1030,1200
11603,1004012,2,1500,1700
11603,1004012,3,1400,1500
11604,1004011,2,1700,1900
11604,1004011,5,1300,1700
11605,1004012,2,1700,1900
11605,1004012,5,1300,1700
11606,1004012,2,1330,1500
11606,1004012,3,1200,1330
11607,1004011,1,1400,1500
11607,1004011,2,1000,1200
11609,1004011,1,900,1030
11609,1004011,3,900,1030
11613,1004011,3,1900,2100
11613,1004012,5,2100,2200
11614,1004012,2,1100,1200
11614,1004012,3,1600,1800
11615,1004011,1,1030,1200
11615,1004011,3,1030,1200
11616,1004012,1,1500,1630
11616,1004012,2,900,1030
11618,1004011,1,1500,1600
11618,1004012,3,1000,1200
11620,1004011,2,1400,1600
11620,1004011,4,1200,1400
11622,1004011,3,2100,2200
11622,1004012,5,1900,2100
11623,1004011,1,1900,2200
11623,1004011,4,800,1100
11624,1004009,1,1900,2200
11624,1004009,4,800,1100
11628,1004013,2,1500,1600
11628,1004013,4,900,1100
11629,1004005,2,1400,1500
11630,1004014,2,1400,1500
11630,1004014,4,1400,1600
11631,1004005,1,1400,1600
11631,1004005,2,1700,1800
11632,1004013,1,1000,1100
11632,1004013,2,1000,1200
11633,1004014,1,1700,1800
11633,1004014,2,1500,1700
11634,1004014,2,1200,1400
11634,1004014,4,1700,1800
11636,1004005,1,900,1000
11636,1004013,3,1400,1600
11637,1004014,1,1600,1700
11637,1004014,3,900,1100
11638,1004014,1,1000,1100
11638,1004014,3,1600,1800
11639,1004014,2,900,1000
11639,1004014,4,900,1100
11642,1004005,1,1700,1800
11642,1004005,2,1100,1300
11643,1004013,1,1400,1600
11643,1004013,2,1400,1500
11644,1004005,1,1600,1700
11644,1004005,2,1500,1700
11645,1004014,3,1400,1600
11645,1004014,4,1600,1700
11647,1004013,1,900,1000
11647,1004013,4,1100,1300
11649,1004014,1,1400,1600
11649,1004014,4,1100,1200
11650,1004014,2,1000,1200
11650,1004014,3,1100,1200
11655,1006001,2,1300,1400
11655,1006001,3,1300,1500
11656,1006001,2,1400,1500
11656,1006001,4,1300,1500
11657,1006005,1,1300,1400
11657,1006005,3,1600,1800
11658,1007004,5,900,1300
11659,1007004,5,1400,1800
11660,1006005,3,1000,1200
11660,1006005,5,1300,1400
11661,1006003,2,1000,1200
11661,1006003,3,900,1000
11662,1006005,1,1400,1600
11662,1006005,2,1500,1600
11664,1006014,1,1400,1600
11664,1006014,2,1500,1600
11665,1006005,2,1000,1200
11665,1006005,3,1500,1600
11666,1006003,1,1000,1200
11666,1006003,2,900,1000
11667,1006005,2,1700,1800
11667,1006005,4,1000,1200
11668,1006014,1,1600,1800
11668,1006014,3,1300,1400
11669,1006002,1,1400,1600
11669,1006002,2,1300,1400
11670,1007004,1,1100,1300
11670,1007008,4,1300,1500
11671,1006002,2,1400,1600
11671,1006002,2,1600,1800
11673,1006002,2,1000,1200
11673,1006002,3,1100,1200
11674,1007007,3,1400,1600
11674,1007007,3,1600,1800
11675,1006003,3,1400,1600
11675,1006003,3,1600,1800
11676,1006006,4,1000,1300
11677,1006006,4,1500,1800
11678,1006002,3,1400,1600
11678,1006002,3,1600,1800
11679,1006001,1,900,1100
11679,1006001,3,900,1100
11681,1006001,1,1600,1700
11681,1006001,2,1000,1200
11684,1006003,1,1300,1500
11684,1006003,2,1300,1400
11685,1006003,3,1100,1200
11685,1006003,4,900,1100
11686,1003013,1,1330,1500
11686,1003013,3,1330,1500
11687,1003012,1,900,1030
11687,1003017,2,1030,1200
11688,1003013,1,1630,1800
11688,1003013,2,1330,1500
11689,1003017,1,1500,1630
11689,1003012,2,900,1030
11691,1003012,2,1630,1800
11691,1003017,3,1500,1630
11692,1003012,3,1000,1200
11692,1016003,4,1500,1700
11693,1003012,3,1000,1200
11693,1016003,4,1700,1900
11694,1003017,1,1030,1200
11694,1003012,2,1500,1630
11695,1003017,3,1630,1800
11695,1003017,4,1030,1200
11696,1003012,1,1030,1200
11696,1003013,3,1030,1200
11697,1003012,2,1330,1500
11697,1003013,3,1630,1800
11698,1003012,2,1030,1200
11698,1003012,4,1030,1200
11699,1003013,2,900,1030
11699,1003013,4,900,1030
11701,1003012,3,1500,1630
11701,1003012,4,1500,1630
11702,1003012,1,1500,1700
11702,1007002,2,1500,1700
11703,1003012,1,1500,1700
11703,1007002,2,1700,1900
11704,1003012,1,1330,1500
11704,1003012,3,1330,1500
11705,1003013,1,900,1030
11705,1003013,4,1330,1500
11707,1003017,1,1330,1500
11707,1003017,3,1330,1500
11708,1003013,1,1030,1200
11708,1003013,2,1030,1200
11710,1003013,3,1500,1630
11710,1003012,4,900,1030
11711,1003013,3,1930,2100
11711,1003013,4,1930,2100
11712,1004022,3,1100,1200
11712,1004022,4,1300,1500
11714,1007015,2,900,1100
11714,1004006,5,1100,1300
11715,1007017,2,1300,1500
11715,1004006,5,1300,1500
11716,1004022,2,1100,1200
11717,1004022,5,1400,1700
11718,1004022,2,1000,1100
11718,1004022,4,1500,1700
11719,1004008,2,1300,1400
11719,1004008,2,1400,1700
11720,1004008,5,900,1000
11720,1004008,5,1000,1300
11722,1004022,1,900,1000
11722,1004022,3,1500,1700
11723,1004022,1,1600,1800
11723,1004022,4,900,1000
11724,1004022,1,1000,1200
11724,1004022,3,900,1000
11726,1004008,3,1500,1900
11727,1004022,2,1300,1500
11727,1004008,4,1000,1100
11728,1004006,1,900,1000
11728,1004006,2,900,1100
11729,1004022,2,1700,1800
11729,1004022,3,1300,1500
11730,1004006,1,1000,1200
11730,1004006,2,1100,1200
11731,1004006,1,1300,1600
11732,1004006,3,900,1200
11733,1004006,1,1700,1800
11733,1004006,2,1500,1700
11736,1004022,1,1300,1600
11737,1004006,2,1700,1800
11737,1004006,3,1300,1500
11738,1004007,1,1700,1800
11738,1004007,3,1000,1200
11739,1004022,2,1500,1700
11739,1004006,3,1600,1700
11741,1005015,2,1400,1600
11741,1005011,4,1000,1200
11742,1005011,2,1400,1600
11742,1005015,4,1000,1200
11743,1005006,1,1600,1800
11743,1005006,3,1100,1200
11744,1004036,1,1600,1800
11744,1004036,3,1100,1200
11745,1007010,1,1300,1500
11745,1016002,3,1300,1500
11746,1016002,3,1500,1700
11746,1007009,4,1000,1200
11748,1007017,1,1000,1200
11748,1007013,2,1000,1200
11749,1007017,1,1500,1700
11749,1007010,3,1600,1800
11750,1007010,1,1000,1200
11750,1007015,4,1600,1800
11751,1007015,1,1600,1800
11751,1007013,2,1300,1500
11752,1007010,1,1800,2000
11752,1007005,5,1800,2000
11753,1007010,1,1700,1800
11753,1007010,2,1000,1200
11754,1007010,1,1600,1700
11754,1007012,2,1300,1500
11755,1007010,1,1500,1600
11755,1007010,3,1000,1200
11756,1007013,1,1000,1300
11757,1007012,4,1500,1600
11758,1007009,4,1500,1600
11759,1007014,2,1500,1600
11759,1007014,3,1600,1800
11760,1007014,2,1600,1800
11760,1007014,3,1500,1600
11761,1007014,1,1300,1500
11761,1007014,4,1300,1400
11762,1007014,1,1500,1600
11762,1007014,4,1400,1600
11763,1007013,1,1300,1500
11763,1007013,4,1300,1400
11764,1007013,1,1500,1600
11764,1007013,4,1400,1600
11765,1007015,1,1000,1200
11765,1007013,5,1300,1500
11766,1007015,1,1900,2100
11766,1007013,5,1600,1800
11767,1007016,1,1000,1200
11767,1007014,5,1300,1500
11768,1007016,1,1900,2100
11768,1007014,5,1600,1800
11769,1007013,4,2000,2200
11769,1007005,5,2000,2200
11770,1007014,2,1300,1500
11770,1007016,4,1100,1300
11771,1007011,2,1300,1500
11771,1007015,4,900,1100
11772,1007014,2,1000,1200
11772,1007016,4,900,1100
11773,1007011,2,1000,1200
11773,1007017,4,1600,1800
11774,1007013,2,1600,1800
11774,1007016,3,1500,1600
11775,1007013,2,1500,1600
11775,1007013,3,1600,1800
11777,1007014,1,1600,1800
11777,1007016,3,1300,1500
11778,1007013,3,1300,1500
11778,1007017,5,900,1100
11779,1007013,3,1000,1200
11779,1007017,5,1100,1300
11780,1007016,3,900,1000
11780,1007013,4,1600,1800
11781,1007013,2,1800,2400
11782,1007013,3,1800,2400
11783,1007010,2,1500,1800
11784,1007009,2,1500,1800
11785,1007010,4,1500,1800
11786,1007009,2,1300,1500
11786,1007016,4,1900,2100
11787,1007009,3,1400,1600
11787,1007016,5,1600,1800
11788,1007010,2,1300,1500
11788,1007015,3,1400,1600
11789,1007006,1,2000,2200
11789,1007005,4,1800,2000
11790,1007009,1,1000,1200
11790,1007009,3,900,1000
11791,1007009,1,1300,1400
11791,1007009,3,1000,1200
11792,1007017,3,1200,1400
11792,1007010,4,1000,1200
11793,1007009,3,1600,1800
11793,1007016,5,1100,1300
11794,1007009,1,1600,1800
11794,1007015,5,900,1100
11795,1007013,1,1600,1800
11795,1007016,5,900,1100
11796,1007009,1,1400,1600
11796,1007017,3,1900,2100
11797,1007017,2,1000,1200
11797,1007009,4,1300,1500
11798,1007009,2,1000,1200
11798,1007017,4,1300,1500
11800,1007014,1,1100,1300
11800,1007017,3,1000,1200
11801,1007014,1,900,1100
11801,1007017,2,1900,2100
11802,1007009,1,1900,2300
11803,1007009,2,800,1000
11804,1007017,3,1600,1800
11804,1007010,5,1400,1600
11805,1007012,2,1500,1630
11805,1007012,3,1630,1800
11806,1007012,3,1300,1500
11806,1007016,4,1300,1500
11807,1007012,1,1000,1200
11807,1007015,2,1300,1500
11808,1007012,2,1000,1200
11808,1007015,3,900,1100
11809,1007012,1,1300,1500
11809,1007012,3,1500,1600
11811,1007012,1,1500,1700
11811,1007017,5,1700,1900
